date,type,description,latitude,longitude,district,address
2026-05-28T17:03:00.000,THEFT,$500 AND UNDER,41.915403021,-87.637504351,018,018XX N ORLEANS ST
2026-05-28T17:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,41.881183664,-87.685081252,012,023XX W MADISON ST
2026-05-28T17:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,41.947008345,-87.732279113,017,036XX N KEELER AVE
2026-05-28T17:00:00.000,THEFT,$500 AND UNDER,41.8010155,-87.692425524,009,027XX W 51ST ST
2026-05-28T17:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,41.908561813,-87.648945139,018,008XX W BLACKHAWK ST
2026-05-28T17:00:00.000,THEFT,THEFT FROM MOTOR VEHICLE,41.91279803,-87.703458267,014,017XX N WHIPPLE ST
2026-05-28T17:00:00.000,THEFT,OVER $500,41.932930738,-87.636207661,019,028XX N LAKE SHORE DR
2026-05-28T17:00:00.000,ASSAULT,SIMPLE,41.873807522,-87.69445629,011,027XX W HARRISON ST
2026-05-28T16:55:00.000,BATTERY,SIMPLE,41.777687753,-87.70310664,008,063XX S KEDZIE AVE
2026-05-28T16:50:00.000,ASSAULT,AGGRAVATED - HANDGUN,41.773536673,-87.62999581,007,066XX S WENTWORTH AVE
2026-05-28T16:47:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,41.835274099,-87.642556243,009,032XX S LOWE AVE
2026-05-28T16:45:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,41.796477414,-87.708540915,008,053XX S HOMAN AVE
2026-05-28T16:45:00.000,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,41.787363846,-87.693621217,008,058XX S CALIFORNIA AVE
2026-05-28T16:45:00.000,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,41.871520566,-87.625930316,001,008XX S WABASH AVE
2026-05-28T16:44:00.000,ASSAULT,SIMPLE,41.878918036,-87.72180972,011,038XX W WILCOX ST
2026-05-28T16:42:00.000,CRIMINAL TRESPASS,TO LAND,41.9405855,-87.670218764,019,016XX W MELROSE ST
2026-05-28T16:40:00.000,THEFT,$500 AND UNDER,41.697390282,-87.594996643,005,108XX S DOTY AVE E
2026-05-28T16:40:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,41.852303962,-87.706485671,010,021XX S SAWYER AVE
2026-05-28T16:39:00.000,BATTERY,SIMPLE,41.923990448,-87.765287445,025,055XX W FULLERTON AVE
2026-05-28T16:36:00.000,BURGLARY,FORCIBLE ENTRY,41.677389679,-87.625098943,005,119XX S PERRY AVE
2026-05-28T16:35:00.000,THEFT,RETAIL THEFT,41.93121391,-87.676890454,019,027XX N CLYBOURN AVE
2026-05-28T16:32:00.000,THEFT,ATTEMPT THEFT,41.877822179,-87.655181405,012,011XX W JACKSON BLVD
2026-05-28T16:30:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,41.753553084,-87.565749107,004,024XX E 78TH ST
2026-05-28T16:28:00.000,THEFT,RETAIL THEFT,41.946333032,-87.766772709,016,036XX N CENTRAL AVE
2026-05-28T16:28:00.000,THEFT,RETAIL THEFT,41.93859561,-87.649576033,019,031XX N CLARK ST
2026-05-28T16:25:00.000,THEFT,OVER $500,41.8984104,-87.69310918,012,026XX W WALTON ST
2026-05-28T16:15:00.000,ASSAULT,SIMPLE,41.841080381,-87.656285119,009,029XX S ELIAS CT
2026-05-28T16:14:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,41.764431722,-87.652883577,007,071XX S MAY ST
2026-05-28T16:12:00.000,ASSAULT,SIMPLE,41.753242065,-87.669577889,006,077XX S HONORE ST
2026-05-28T16:10:00.000,BATTERY,SIMPLE,41.946212132,-87.646579678,019,035XX N BROADWAY
2026-05-28T16:10:00.000,THEFT,RETAIL THEFT,41.810740003,-87.675220451,009,045XX S DAMEN AVE
2026-05-28T16:05:00.000,THEFT,$500 AND UNDER,41.896663765,-87.62913127,018,0000X W CHICAGO AVE
2026-05-28T16:00:00.000,BURGLARY,BURGLARY FROM MOTOR VEHICLE,41.92222833,-87.655931324,018,022XX N SEMINARY AVE
2026-05-28T16:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,41.947610832,-87.774969837,016,059XX W WAVELAND AVE
2026-05-28T16:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,41.841419939,-87.723253175,010,027XX S HARDING AVE
2026-05-28T16:00:00.000,THEFT,OVER $500,41.96913938,-87.651080731,020,008XX W LAWRENCE AVE
2026-05-28T16:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,41.872612009,-87.677589559,012,007XX S SEELEY AVE
2026-05-28T16:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,41.76861114,-87.659844611,007,014XX W 69TH ST
2026-05-28T15:57:00.000,THEFT,RETAIL THEFT,41.773320568,-87.587465382,003,015XX E 67TH ST
2026-05-28T15:52:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,41.777234866,-87.69267335,008,027XX W 64TH ST
2026-05-28T15:50:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,41.904558093,-87.773019792,025,013XX N MAYFIELD AVE
2026-05-28T15:49:00.000,BURGLARY,UNLAWFUL ENTRY,41.946174074,-87.743384448,017,046XX W ADDISON ST
2026-05-28T15:45:00.000,BATTERY,SIMPLE,41.912799877,-87.783984329,025,063XX W BLOOMINGDALE AVE
2026-05-28T15:45:00.000,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",41.755589702,-87.640505048,006,076XX S LOWE AVE
2026-05-28T15:45:00.000,BATTERY,SIMPLE,41.828260853,-87.626498509,002,036XX S STATE ST
2026-05-28T15:45:00.000,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,41.893480675,-87.658416854,012,012XX W ERIE ST
2026-05-28T15:43:00.000,THEFT,RETAIL THEFT,41.809934604,-87.665009423,009,046XX S ASHLAND AVE
2026-05-28T15:43:00.000,BATTERY,SIMPLE,41.654733332,-87.547148983,004,132XX S BALTIMORE AVE
2026-05-28T15:43:00.000,THEFT,RETAIL THEFT,41.825194431,-87.617022328,002,038XX S DR MARTIN LUTHER KING JR DR
2026-05-28T15:42:00.000,ROBBERY,STRONG ARM - NO WEAPON,41.739179666,-87.638838448,006,085XX S WALLACE ST
2026-05-28T15:40:00.000,BATTERY,SIMPLE,41.878726928,-87.678199026,012,020XX W ADAMS ST
2026-05-28T15:40:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,42.011512218,-87.668816552,024,015XX W ESTES AVE
2026-05-28T15:39:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,41.946209527,-87.740145664,017,045XX W ADDISON ST
2026-05-28T15:35:00.000,THEFT,RETAIL THEFT,41.746817035,-87.74127748,008,080XX S CICERO AVE
2026-05-28T15:30:00.000,THEFT,$500 AND UNDER,41.969211443,-87.682880427,020,048XX N HAMILTON AVE
2026-05-28T15:30:00.000,THEFT,OVER $500,41.699127701,-87.612326235,005,107XX S VERNON AVE
2026-05-28T15:30:00.000,ASSAULT,SIMPLE,42.021177601,-87.67220843,024,016XX W JONQUIL TER
2026-05-28T15:30:00.000,THEFT,OVER $500,41.878726928,-87.678199026,012,020XX W ADAMS ST
2026-05-28T15:30:00.000,BATTERY,SIMPLE,41.907459691,-87.666381068,014,014XX N BOSWORTH AVE
2026-05-28T15:30:00.000,ASSAULT,SIMPLE,41.841299812,-87.65533598,009,029XX S BONFIELD ST
2026-05-28T15:30:00.000,BURGLARY,UNLAWFUL ENTRY,41.747661565,-87.602006477,006,009XX E 81ST ST
2026-05-28T15:25:00.000,DECEPTIVE PRACTICE,FORGERY,41.772759803,-87.701754484,008,066XX S TROY ST
2026-05-28T15:24:00.000,BATTERY,SIMPLE,41.769044859,-87.631888748,007,002XX W 69TH ST
2026-05-28T15:23:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,41.827384739,-87.62415994,002,0000X E 37TH ST
2026-05-28T15:20:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,41.742183808,-87.600694557,006,009XX E 84TH ST
2026-05-28T15:20:00.000,CRIMINAL DAMAGE,TO VEHICLE,41.742183808,-87.600694557,006,009XX E 84TH ST
2026-05-28T15:18:00.000,THEFT,$500 AND UNDER,41.965455324,-87.653168121,019,009XX W WILSON AVE
2026-05-28T15:15:00.000,ASSAULT,SIMPLE,41.901872736,-87.62919893,018,0000X W MAPLE ST
2026-05-28T15:05:00.000,THEFT,$500 AND UNDER,41.876607964,-87.627644063,001,004XX S STATE ST
2026-05-28T15:03:00.000,CRIMINAL DAMAGE,TO VEHICLE,41.9526598,-87.704312201,017,039XX N WHIPPLE ST
2026-05-28T15:03:00.000,THEFT,RETAIL THEFT,41.817671832,-87.723926183,008,041XX S PULASKI RD
2026-05-28T15:00:00.000,THEFT,OVER $500,,,024,062XX N ARTESIAN AVE
2026-05-28T15:00:00.000,BURGLARY,UNLAWFUL ENTRY,41.988504845,-87.705861127,020,030XX W THORNDALE AVE
2026-05-28T15:00:00.000,THEFT,OVER $500,41.9764212,-87.904976266,016,0000X W TERMINAL ST
2026-05-28T15:00:00.000,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,41.96461611,-87.730356063,017,046XX N KARLOV AVE
2026-05-28T15:00:00.000,THEFT,OVER $500,41.902370457,-87.76565911,025,012XX N CENTRAL AVE
2026-05-28T15:00:00.000,ROBBERY,STRONG ARM - NO WEAPON,41.831063762,-87.621330678,002,002XX E 35TH ST
2026-05-28T15:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,41.903045187,-87.640132787,018,011XX N HUDSON AVE
2026-05-28T15:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,41.883124713,-87.745944155,015,048XX W WEST END AVE
2026-05-28T15:00:00.000,BATTERY,SIMPLE,41.856109737,-87.657987678,012,012XX W 19TH ST
2026-05-28T14:59:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,41.918922759,-87.732050384,025,042XX W DICKENS AVE
2026-05-28T14:54:00.000,CRIMINAL TRESPASS,TO LAND,41.742109132,-87.562437399,004,084XX S KINGSTON AVE
2026-05-28T14:50:00.000,THEFT,RETAIL THEFT,41.885050022,-87.648623237,012,001XX N GREEN ST
2026-05-28T14:48:00.000,ASSAULT,SIMPLE,41.868761025,-87.627458687,001,011XX S STATE ST
2026-05-28T14:47:00.000,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,41.975099794,-87.679374655,020,051XX N DAMEN AVE
2026-05-28T14:45:00.000,BATTERY,SIMPLE,41.895003278,-87.62152816,018,002XX E HURON ST
2026-05-28T14:45:00.000,CRIMINAL DAMAGE,TO VEHICLE,41.860655621,-87.685868647,012,015XX S WESTERN AVE
2026-05-28T14:44:00.000,BATTERY,SIMPLE,41.91758509,-87.686384761,014,023XX W ARMITAGE AVE
2026-05-28T14:44:00.000,THEFT,RETAIL THEFT,42.000543176,-87.660715471,024,065XX N SHERIDAN RD
2026-05-28T14:42:00.000,ARSON,ATTEMPT ARSON,41.863208366,-87.693317305,010,013XX S WASHTENAW AVE
2026-05-28T14:40:00.000,THEFT,RETAIL THEFT,41.803671998,-87.703846021,008,049XX S KEDZIE AVE
2026-05-28T14:35:00.000,THEFT,$500 AND UNDER,,,020,048XX N WESTERN AVE
2026-05-28T14:35:00.000,BATTERY,SIMPLE,41.702403273,-87.647557963,022,105XX S MORGAN ST
2026-05-28T14:34:00.000,THEFT,$500 AND UNDER,41.987365973,-87.70635784,020,058XX N VIRGINIA AVE
2026-05-28T14:30:00.000,THEFT,$500 AND UNDER,41.895603123,-87.633396228,018,001XX W SUPERIOR ST
2026-05-28T14:30:00.000,THEFT,RETAIL THEFT,41.983064712,-87.709176935,017,032XX W BRYN MAWR AVE
2026-05-28T14:30:00.000,THEFT,$500 AND UNDER,41.751128594,-87.61433557,006,004XX E 79TH ST
2026-05-28T14:30:00.000,THEFT,POCKET-PICKING,42.007891717,-87.666764317,024,014XX W MORSE AVE
2026-05-28T14:30:00.000,THEFT,FROM BUILDING,41.982793834,-87.73352052,017,042XX W BRYN MAWR AVE
2026-05-28T14:24:00.000,THEFT,THEFT FROM MOTOR VEHICLE,41.707756212,-87.580708771,004,103XX S DOTY AVE E
2026-05-28T14:22:00.000,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,41.951061725,-87.658243544,019,011XX W GRACE ST
2026-05-28T14:21:00.000,ASSAULT,SIMPLE,41.885684381,-87.749571091,015,049XX W FULTON ST
2026-05-28T14:20:00.000,THEFT,$500 AND UNDER,41.794791316,-87.704816727,008,054XX S SAWYER AVE
2026-05-28T14:19:00.000,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,41.914495725,-87.758185167,025,018XX N LOCKWOOD AVE
2026-05-28T14:18:00.000,NARCOTICS,FOUND SUSPECT NARCOTICS,41.902474874,-87.755780468,025,012XX N LARAMIE AVE
2026-05-28T14:15:00.000,ASSAULT,SIMPLE,41.979006297,-87.906463155,016,0000X W TERMINAL ST
2026-05-28T14:10:00.000,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",41.983112254,-87.70081636,020,028XX W BRYN MAWR AVE
2026-05-28T14:04:00.000,THEFT,$500 AND UNDER,41.897524786,-87.704673571,012,031XX W GRAND AVE
2026-05-28T14:03:00.000,ASSAULT,SIMPLE,41.804110365,-87.675794449,009,049XX S SEELEY AVE
2026-05-28T14:00:00.000,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,41.838814549,-87.623263115,001,030XX S MICHIGAN AVE
2026-05-28T14:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,41.877847257,-87.653389223,012,010XX W JACKSON BLVD
2026-05-28T14:00:00.000,BURGLARY,BURGLARY FROM MOTOR VEHICLE,41.907470043,-87.672920073,014,014XX N MILWAUKEE AVE
2026-05-28T14:00:00.000,THEFT,OVER $500,41.861975288,-87.711637158,010,014XX S TRUMBULL AVE
2026-05-28T14:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,41.920780302,-87.678801546,014,020XX W SHAKESPEARE AVE
2026-05-28T14:00:00.000,THEFT,FROM BUILDING,41.886467402,-87.632471344,001,002XX N LA SALLE ST
2026-05-28T14:00:00.000,BATTERY,SIMPLE,41.904171099,-87.663851214,014,012XX N CLEAVER ST
2026-05-28T14:00:00.000,BURGLARY,FORCIBLE ENTRY,41.900130296,-87.667405039,012,010XX N ASHLAND AVE
2026-05-28T14:00:00.000,THEFT,OVER $500,41.90412856,-87.696909199,014,012XX N CALIFORNIA AVE
2026-05-28T13:55:00.000,OTHER OFFENSE,LICENSE VIOLATION,41.925681769,-87.701883719,014,024XX N MILWAUKEE AVE
2026-05-28T13:53:00.000,THEFT,RETAIL THEFT,41.808389342,-87.687517615,009,025XX W 47TH ST
2026-05-28T13:50:00.000,THEFT,FROM BUILDING,41.918540127,-87.66013698,018,020XX N CLYBOURN AVE
2026-05-28T13:50:00.000,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,41.878638996,-87.627691486,001,002XX S STATE ST
2026-05-28T13:50:00.000,BATTERY,SIMPLE,41.74403284,-87.543041152,004,083XX S MACKINAW AVE
2026-05-28T13:50:00.000,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,41.805366666,-87.60647453,002,049XX S COTTAGE GROVE AVE
2026-05-28T13:47:00.000,CRIMINAL DAMAGE,TO PROPERTY,41.98406193,-87.660778632,020,056XX N RIDGE AVE
2026-05-28T13:47:00.000,THEFT,RETAIL THEFT,41.86821682,-87.6304532,001,011XX S CLARK ST
2026-05-28T13:40:00.000,CRIMINAL DAMAGE,TO VEHICLE,41.758329048,-87.619522001,003,002XX E 75TH ST
2026-05-28T13:40:00.000,BURGLARY,BURGLARY FROM MOTOR VEHICLE,41.907470043,-87.672920073,014,014XX N MILWAUKEE AVE
2026-05-28T13:32:00.000,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,41.880911015,-87.635289839,001,0000X S FRANKLIN ST
2026-05-28T13:31:00.000,THEFT,RETAIL THEFT,41.903426366,-87.716583717,014,012XX N CENTRAL PARK AVE
2026-05-28T13:31:00.000,THEFT,RETAIL THEFT,41.903426366,-87.716583717,014,012XX N CENTRAL PARK AVE
2026-05-28T13:30:00.000,ASSAULT,SIMPLE,41.873807522,-87.69445629,011,027XX W HARRISON ST
2026-05-28T13:27:00.000,NARCOTICS,POSSESS - CRACK,41.867428687,-87.626342565,001,0000X E ROOSEVELT RD
2026-05-28T13:25:00.000,THEFT,OVER $500,,,025,019XX N HAMLIN AVE
2026-05-28T13:21:00.000,CRIMINAL TRESPASS,TO LAND,41.880994362,-87.704336216,011,031XX W MADISON ST
2026-05-28T13:20:00.000,THEFT,RETAIL THEFT,41.808634077,-87.645527495,009,047XX S HALSTED ST
2026-05-28T13:20:00.000,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,41.939211601,-87.717698178,017,036XX W BELMONT AVE
2026-05-28T13:15:00.000,THEFT,OVER $500,41.735419327,-87.622578566,006,087XX S WABASH AVE
2026-05-28T13:10:00.000,BATTERY,SIMPLE,41.691575906,-87.699986315,022,031XX W 111TH ST
2026-05-28T13:09:00.000,CRIMINAL DAMAGE,TO VEHICLE,41.884494554,-87.627138636,001,0000X E RANDOLPH ST
2026-05-28T13:08:00.000,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,41.922698268,-87.7805409,025,023XX N MELVINA AVE
2026-05-28T13:04:00.000,THEFT,OVER $500,41.926860186,-87.718272617,025,025XX N MONTICELLO AVE
2026-05-28T13:04:00.000,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,41.866215538,-87.721930788,010,038XX W ROOSEVELT RD
2026-05-28T13:04:00.000,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,41.866217794,-87.721838984,010,038XX W ROOSEVELT RD
2026-05-28T13:00:00.000,ASSAULT,SIMPLE,41.77289613,-87.698109171,008,066XX S SACRAMENTO AVE
2026-05-28T13:00:00.000,BURGLARY,FORCIBLE ENTRY,41.912728966,-87.719076966,025,017XX N LAWNDALE AVE
2026-05-28T13:00:00.000,CRIMINAL TRESPASS,TO RESIDENCE,41.724250373,-87.631573939,006,094XX S HARVARD AVE
2026-05-28T13:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,41.813146996,-87.633480333,009,044XX S PRINCETON AVE
2026-05-28T13:00:00.000,ROBBERY,ARMED - HANDGUN,41.780818964,-87.701103445,008,031XX W 62ND ST
2026-05-28T13:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,41.74110234,-87.74107715,008,083XX S CICERO AVE
2026-05-28T13:00:00.000,THEFT,POCKET-PICKING,41.887521986,-87.624552898,001,003XX N MICHIGAN AVE
2026-05-28T12:48:00.000,ASSAULT,SIMPLE,41.8634377,-87.723873589,010,013XX S HARDING AVE
2026-05-28T12:48:00.000,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,41.906870699,-87.726428954,025,014XX N PULASKI RD
2026-05-28T12:47:00.000,THEFT,FROM BUILDING,41.951441784,-87.677414504,019,019XX W BERENICE AVE
2026-05-28T12:45:00.000,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",41.75274158,-87.634690291,006,004XX W WINNECONNA PKWY
2026-05-28T12:45:00.000,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,41.976851852,-87.654999693,020,052XX N SHERIDAN RD
2026-05-28T12:40:00.000,ASSAULT,SIMPLE,41.876607964,-87.627644063,001,004XX S STATE ST
2026-05-28T12:40:00.000,THEFT,RETAIL THEFT,41.963070794,-87.655984213,019,044XX N BROADWAY
2026-05-28T12:36:00.000,HOMICIDE,FIRST DEGREE MURDER,41.745756881,-87.549139578,004,082XX S COLES AVE
2026-05-28T12:34:00.000,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,41.77481905,-87.789390362,008,067XX W 64TH PL
2026-05-28T12:34:00.000,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,41.852731587,-87.701390474,010,030XX W 21ST PL
